x-axis,1,2,3
second,Volt,Volt,Volt
+24.50000E-03,-83.84422E-03,-2.26721E-03,+3.13323111E+00
+24.52500E-03,-65.00000E-03,+358.42E-06,+3.13323111E+00
+24.55000E-03,-65.00000E-03,+2.51294E-03,+3.15710045E+00
+24.57500E-03,-65.00000E-03,-357.66E-06,+3.17343211E+00
+24.60000E-03,-247.16080E-03,-1.16168E-03,+3.13699995E+00
+24.62500E-03,-196.90955E-03,-2.23580E-03,+3.15961302E+00
+24.65000E-03,-184.34673E-03,-1.31872E-03,+3.17343211E+00
+24.67500E-03,-234.59799E-03,-1.62651E-03,+3.16715070E+00
+24.70000E-03,-65.00000E-03,-181.78E-06,+3.16966327E+00
+24.72500E-03,-134.09548E-03,-2.24837E-03,+3.13323111E+00
+24.75000E-03,-146.65829E-03,-326.26E-06,+3.15710045E+00
+24.77500E-03,-234.59799E-03,+69.47E-06,+3.13323111E+00
+24.80000E-03,-65.00000E-03,-338.82E-06,+3.13323111E+00
+24.82500E-03,-196.90955E-03,-1.56997E-03,+3.15961302E+00
+24.85000E-03,-184.34673E-03,-527.26E-06,+3.15710045E+00
+24.87500E-03,-65.00000E-03,-508.42E-06,+3.13323111E+00
+24.90000E-03,-65.00000E-03,-1.38153E-03,+3.13323111E+00
+24.92500E-03,-134.09548E-03,-489.57E-06,+3.14705020E+00
+24.95000E-03,-65.00000E-03,+546.86E-06,+3.15710045E+00
+24.97500E-03,-65.00000E-03,-31.03E-06,+3.13323111E+00
+25.00000E-03,-83.84422E-03,-1.85892E-03,+3.13323111E+00
+25.02500E-03,-65.00000E-03,-2.07877E-03,+3.13323111E+00
+25.05000E-03,-146.65829E-03,-1.02349E-03,+3.17343211E+00
+25.07500E-03,-65.00000E-03,-985.80E-06,+3.13323111E+00
+25.10000E-03,-247.16080E-03,-144.10E-06,+3.13699995E+00
+25.12500E-03,-134.09548E-03,-728.27E-06,+3.13323111E+00
+25.15000E-03,-65.00000E-03,+6.66E-06,+3.14956277E+00
+25.17500E-03,-65.00000E-03,+1.15616E-03,+3.13323111E+00
+25.20000E-03,-65.00000E-03,-1.62023E-03,+3.13699995E+00
